Stock,Stocks
AAPL,AAPL
AMZN,AMZN
GOOGL,GOOGL
MSFT,MSFT
JPM,JPM
JNJ,JNJ
XOM,XOM
BAC,BAC
V,V
WFC,WFC
WMT,WMT
UNH,UNH
CVX,CVX
PFE,PFE
INTC,INTC
HD,HD
VZ,VZ
MA,MA
BA,BA
PG,PG
