Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
NVDA,NVDA
META,META
TSLA,TSLA
V,V
XOM,XOM
UNH,UNH
JNJ,JNJ
JPM,JPM
WMT,WMT
PG,PG
LLY,LLY
MA,MA
CVX,CVX
HD,HD
MRK,MRK
