Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
TSLA,TSLA
NVDA,NVDA
V,V
JPM,JPM
JNJ,JNJ
