Stock,Stocks
XOM,XOM
MSFT,MSFT
WMT,WMT
GOOGL,GOOGL
PG,PG
AAPL,AAPL
JNJ,JNJ
JPM,JPM
IBM,IBM
CVX,CVX
CSCO,CSCO
BAC,BAC
KO,KO
WFC,WFC
T,T
PFE,PFE
ORCL,ORCL
INTC,INTC
GE,GE
PEP,PEP
