Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WMT,WMT
CVX,CVX
WFC,WFC
PG,PG
JPM,JPM
IBM,IBM
PFE,PFE
KO,KO
ORCL,ORCL
BAC,BAC
C,C
AMZN,AMZN
GE,GE
PM,PM
MRK,MRK
