Stock,Stocks
XOM,XOM
WMT,WMT
PG,PG
MSFT,MSFT
JNJ,JNJ
CVX,CVX
T,T
KO,KO
IBM,IBM
JPM,JPM
PFE,PFE
GE,GE
CSCO,CSCO
WFC,WFC
PEP,PEP
VZ,VZ
AAPL,AAPL
ORCL,ORCL
INTC,INTC
BAC,BAC
