Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WFC,WFC
WMT,WMT
CVX,CVX
JPM,JPM
PG,PG
VZ,VZ
ORCL,ORCL
KO,KO
IBM,IBM
PFE,PFE
BAC,BAC
INTC,INTC
GILD,GILD
MRK,MRK
AMZN,AMZN
