Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WMT,WMT
WFC,WFC
CVX,CVX
JPM,JPM
PG,PG
PFE,PFE
IBM,IBM
AMZN,AMZN
KO,KO
ORCL,ORCL
VZ,VZ
BAC,BAC
GE,GE
C,C
V,V
