Stock,Stocks
AAPL,AAPL
AMZN,AMZN
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
V,V
WMT,WMT
JNJ,JNJ
PG,PG
MA,MA
NVDA,NVDA
JPM,JPM
HD,HD
UNH,UNH
VZ,VZ
ADBE,ADBE
NFLX,NFLX
CRM,CRM
PYPL,PYPL
DIS,DIS
