Stock,Stocks
MSFT,MSFT
AAPL,AAPL
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
NVDA,NVDA
JPM,JPM
V,V
JNJ,JNJ
