Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOGL,GOOGL
XOM,XOM
WFC,WFC
JNJ,JNJ
JPM,JPM
PG,PG
WMT,WMT
PFE,PFE
AMZN,AMZN
VZ,VZ
CVX,CVX
ORCL,ORCL
DIS,DIS
KO,KO
BAC,BAC
V,V
GILD,GILD
GE,GE
