Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
BAC,BAC
GE,GE
PG,PG
PFE,PFE
WMT,WMT
JNJ,JNJ
JPM,JPM
AIG,AIG
CVX,CVX
CSCO,CSCO
IBM,IBM
WFC,WFC
INTC,INTC
PEP,PEP
KO,KO
VZ,VZ
T,T
