Stock,Stocks
XOM,XOM
MSFT,MSFT
GE,GE
PG,PG
BAC,BAC
CSCO,CSCO
C,C
JNJ,JNJ
CVX,CVX
T,T
WMT,WMT
AAPL,AAPL
INTC,INTC
PFE,PFE
IBM,IBM
JPM,JPM
KO,KO
AIG,AIG
VZ,VZ
MRK,MRK
