Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
XOM,XOM
MSFT,MSFT
WFC,WFC
JNJ,JNJ
WMT,WMT
PG,PG
JPM,JPM
PFE,PFE
VZ,VZ
CVX,CVX
ORCL,ORCL
KO,KO
DIS,DIS
AMZN,AMZN
V,V
BAC,BAC
C,C
INTC,INTC
