Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
JNJ,JNJ
XOM,XOM
JPM,JPM
WFC,WFC
BAC,BAC
V,V
WMT,WMT
PG,PG
CVX,CVX
ORCL,ORCL
PFE,PFE
VZ,VZ
C,C
HD,HD
UNH,UNH
KO,KO
