Stock,Stocks
XOM,XOM
AAPL,AAPL
MSFT,MSFT
WMT,WMT
PG,PG
JNJ,JNJ
BAC,BAC
GOOGL,GOOGL
JPM,JPM
IBM,IBM
WFC,WFC
CVX,CVX
CSCO,CSCO
KO,KO
INTC,INTC
PFE,PFE
ORCL,ORCL
C,C
T,T
GE,GE
