Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
NVDA,NVDA
JNJ,JNJ
UNH,UNH
V,V
WMT,WMT
PG,PG
XOM,XOM
JPM,JPM
MA,MA
HD,HD
CVX,CVX
BAC,BAC
KO,KO
PFE,PFE
