Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WFC,WFC
WMT,WMT
CVX,CVX
PG,PG
JPM,JPM
VZ,VZ
PFE,PFE
ORCL,ORCL
IBM,IBM
KO,KO
MRK,MRK
GE,GE
BAC,BAC
C,C
AMZN,AMZN
