Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
JPM,JPM
XOM,XOM
JNJ,JNJ
BAC,BAC
WFC,WFC
WMT,WMT
V,V
CVX,CVX
HD,HD
UNH,UNH
VZ,VZ
INTC,INTC
PG,PG
ORCL,ORCL
BA,BA
PFE,PFE
