Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
UNH,UNH
META,META
JNJ,JNJ
V,V
XOM,XOM
WMT,WMT
NVDA,NVDA
JPM,JPM
PG,PG
MA,MA
CVX,CVX
HD,HD
LLY,LLY
BAC,BAC
