Stock,Stocks
XOM,XOM
MSFT,MSFT
WMT,WMT
JNJ,JNJ
PG,PG
JPM,JPM
IBM,IBM
AAPL,AAPL
CVX,CVX
BAC,BAC
CSCO,CSCO
WFC,WFC
T,T
KO,KO
ORCL,ORCL
INTC,INTC
PFE,PFE
GS,GS
PEP,PEP
GE,GE
