Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WFC,WFC
WMT,WMT
CVX,CVX
PG,PG
JPM,JPM
VZ,VZ
ORCL,ORCL
PFE,PFE
KO,KO
IBM,IBM
GE,GE
BAC,BAC
MRK,MRK
DIS,DIS
C,C
