Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
NVDA,NVDA
UNH,UNH
JNJ,JNJ
V,V
WMT,WMT
JPM,JPM
PG,PG
MA,MA
XOM,XOM
BAC,BAC
CVX,CVX
HD,HD
PFE,PFE
ABBV,ABBV
