Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
NVDA,NVDA
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
PG,PG
BAC,BAC
MA,MA
HD,HD
PYPL,PYPL
DIS,DIS
ADBE,ADBE
CMCSA,CMCSA
