Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
JNJ,JNJ
MSFT,MSFT
WMT,WMT
CVX,CVX
WFC,WFC
PG,PG
JPM,JPM
IBM,IBM
PFE,PFE
KO,KO
C,C
BAC,BAC
ORCL,ORCL
GE,GE
PM,PM
VZ,VZ
T,T
