Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
NVDA,NVDA
JPM,JPM
UNH,UNH
HD,HD
JNJ,JNJ
V,V
WMT,WMT
BAC,BAC
PG,PG
ADBE,ADBE
PFE,PFE
MA,MA
NFLX,NFLX
NKE,NKE
