Stock,Stocks
XOM,XOM
AAPL,AAPL
MSFT,MSFT
CVX,CVX
GOOGL,GOOGL
WMT,WMT
IBM,IBM
PG,PG
JNJ,JNJ
KO,KO
PFE,PFE
WFC,WFC
T,T
JPM,JPM
ORCL,ORCL
INTC,INTC
GE,GE
VZ,VZ
MRK,MRK
PEP,PEP
