Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
BAC,BAC
GE,GE
PG,PG
WMT,WMT
JNJ,JNJ
PFE,PFE
T,T
JPM,JPM
CSCO,CSCO
CVX,CVX
AIG,AIG
IBM,IBM
INTC,INTC
WFC,WFC
KO,KO
PEP,PEP
VZ,VZ
