Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
XOM,XOM
JNJ,JNJ
JPM,JPM
WFC,WFC
PG,PG
WMT,WMT
CVX,CVX
VZ,VZ
V,V
KO,KO
PFE,PFE
T,T
BAC,BAC
INTC,INTC
ORCL,ORCL
MRK,MRK
