Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
WMT,WMT
MSFT,MSFT
CVX,CVX
IBM,IBM
JNJ,JNJ
PG,PG
WFC,WFC
PFE,PFE
JPM,JPM
KO,KO
ORCL,ORCL
T,T
GE,GE
BAC,BAC
VZ,VZ
C,C
MRK,MRK
