Stock,Stocks
XOM,XOM
AAPL,AAPL
MSFT,MSFT
GOOGL,GOOGL
WMT,WMT
PG,PG
CVX,CVX
JPM,JPM
IBM,IBM
JNJ,JNJ
WFC,WFC
ORCL,ORCL
KO,KO
BAC,BAC
C,C
PFE,PFE
T,T
GE,GE
SLB,SLB
INTC,INTC
