Stock,Stocks
XOM,XOM
AAPL,AAPL
CVX,CVX
MSFT,MSFT
GOOGL,GOOGL
IBM,IBM
JPM,JPM
WMT,WMT
ORCL,ORCL
PG,PG
WFC,WFC
JNJ,JNJ
PFE,PFE
KO,KO
T,T
BAC,BAC
C,C
GE,GE
SLB,SLB
VZ,VZ
