Stock,Stocks
AAPL,AAPL
XOM,XOM
GOOGL,GOOGL
MSFT,MSFT
JNJ,JNJ
WFC,WFC
WMT,WMT
CVX,CVX
JPM,JPM
PG,PG
PFE,PFE
IBM,IBM
BAC,BAC
KO,KO
ORCL,ORCL
AMZN,AMZN
VZ,VZ
GE,GE
MRK,MRK
C,C
