Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
JNJ,JNJ
AMZN,AMZN
WFC,WFC
PG,PG
JPM,JPM
VZ,VZ
WMT,WMT
KO,KO
V,V
T,T
CVX,CVX
PFE,PFE
ORCL,ORCL
GE,GE
HD,HD
DIS,DIS
