Stock,Stocks
XOM,XOM
MSFT,MSFT
WMT,WMT
PG,PG
GE,GE
CVX,CVX
JNJ,JNJ
T,T
BAC,BAC
JPM,JPM
IBM,IBM
AAPL,AAPL
CSCO,CSCO
C,C
KO,KO
INTC,INTC
PFE,PFE
SLB,SLB
ORCL,ORCL
AIG,AIG
