Stock,Stocks
XOM,XOM
MSFT,MSFT
WMT,WMT
PG,PG
AAPL,AAPL
GOOGL,GOOGL
JPM,JPM
JNJ,JNJ
CVX,CVX
IBM,IBM
CSCO,CSCO
WFC,WFC
BAC,BAC
KO,KO
T,T
PFE,PFE
ORCL,ORCL
INTC,INTC
GS,GS
PEP,PEP
