Stock,Stocks
XOM,XOM
C,C
MSFT,MSFT
BAC,BAC
GE,GE
WMT,WMT
JNJ,JNJ
PG,PG
PFE,PFE
JPM,JPM
AIG,AIG
CVX,CVX
CSCO,CSCO
IBM,IBM
WFC,WFC
INTC,INTC
KO,KO
PEP,PEP
UPS,UPS
VZ,VZ
