Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
NVDA,NVDA
V,V
JPM,JPM
JNJ,JNJ
UNH,UNH
PG,PG
WMT,WMT
MA,MA
BAC,BAC
HD,HD
XOM,XOM
PFE,PFE
DIS,DIS
KO,KO
