Stock,Stocks
MSFT,MSFT
AMZN,AMZN
AAPL,AAPL
GOOGL,GOOGL
JNJ,JNJ
JPM,JPM
XOM,XOM
V,V
BAC,BAC
WMT,WMT
BA,BA
PG,PG
INTC,INTC
UNH,UNH
VZ,VZ
MA,MA
PFE,PFE
CVX,CVX
WFC,WFC
CSCO,CSCO
