Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
AMZN,AMZN
JNJ,JNJ
WFC,WFC
JPM,JPM
PG,PG
WMT,WMT
VZ,VZ
PFE,PFE
V,V
T,T
CVX,CVX
KO,KO
ORCL,ORCL
INTC,INTC
GE,GE
MRK,MRK
