Stock,Stocks
AAPL,AAPL
XOM,XOM
MSFT,MSFT
WMT,WMT
IBM,IBM
CVX,CVX
GOOGL,GOOGL
PG,PG
JNJ,JNJ
KO,KO
WFC,WFC
PFE,PFE
T,T
ORCL,ORCL
INTC,INTC
JPM,JPM
GE,GE
VZ,VZ
MRK,MRK
PEP,PEP
