Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
JPM,JPM
JNJ,JNJ
XOM,XOM
BAC,BAC
WFC,WFC
WMT,WMT
V,V
CVX,CVX
PG,PG
VZ,VZ
INTC,INTC
HD,HD
UNH,UNH
PFE,PFE
KO,KO
ORCL,ORCL
