Stock,Stocks
XOM,XOM
MSFT,MSFT
WMT,WMT
PG,PG
AAPL,AAPL
JNJ,JNJ
GOOGL,GOOGL
JPM,JPM
IBM,IBM
WFC,WFC
CVX,CVX
PFE,PFE
BAC,BAC
CSCO,CSCO
KO,KO
ORCL,ORCL
MRK,MRK
T,T
INTC,INTC
GE,GE
