Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
AMZN,AMZN
WFC,WFC
JNJ,JNJ
JPM,JPM
PG,PG
PFE,PFE
V,V
DIS,DIS
WMT,WMT
KO,KO
VZ,VZ
BAC,BAC
GE,GE
CVX,CVX
HD,HD
ORCL,ORCL
