Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
XOM,XOM
JNJ,JNJ
WFC,WFC
JPM,JPM
PG,PG
WMT,WMT
VZ,VZ
PFE,PFE
T,T
KO,KO
V,V
CVX,CVX
ORCL,ORCL
HD,HD
GE,GE
INTC,INTC
