Stock,Stocks
AAPL,AAPL
MSFT,MSFT
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
TSLA,TSLA
JPM,JPM
V,V
JNJ,JNJ
NVDA,NVDA
