Stock,Stocks
MSFT,MSFT
AAPL,AAPL
AMZN,AMZN
GOOG,GOOG
GOOGL,GOOGL
V,V
JPM,JPM
JNJ,JNJ
WMT,WMT
PG,PG
XOM,XOM
MA,MA
BAC,BAC
DIS,DIS
HD,HD
VZ,VZ
KO,KO
UNH,UNH
CVX,CVX
MRK,MRK
