Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
AMZN,AMZN
JNJ,JNJ
WFC,WFC
JPM,JPM
PG,PG
WMT,WMT
VZ,VZ
PFE,PFE
KO,KO
V,V
GE,GE
BAC,BAC
DIS,DIS
CVX,CVX
HD,HD
INTC,INTC
