Stock,Stocks
XOM,XOM
WMT,WMT
MSFT,MSFT
PG,PG
JNJ,JNJ
JPM,JPM
CVX,CVX
T,T
WFC,WFC
IBM,IBM
BAC,BAC
GE,GE
PFE,PFE
KO,KO
CSCO,CSCO
AAPL,AAPL
ORCL,ORCL
PEP,PEP
INTC,INTC
VZ,VZ
