Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
AMZN,AMZN
JNJ,JNJ
JPM,JPM
WFC,WFC
BAC,BAC
WMT,WMT
PG,PG
CVX,CVX
VZ,VZ
PFE,PFE
T,T
V,V
KO,KO
CMCSA,CMCSA
GE,GE
ORCL,ORCL
