Stock,Stocks
AMZN,AMZN
MSFT,MSFT
AAPL,AAPL
GOOGL,GOOGL
JNJ,JNJ
JPM,JPM
XOM,XOM
V,V
BAC,BAC
WMT,WMT
UNH,UNH
PG,PG
PFE,PFE
VZ,VZ
WFC,WFC
CVX,CVX
BA,BA
MA,MA
INTC,INTC
KO,KO
