Stock,Stocks
AAPL,AAPL
AMZN,AMZN
MSFT,MSFT
GOOGL,GOOGL
JNJ,JNJ
JPM,JPM
XOM,XOM
V,V
BAC,BAC
WMT,WMT
UNH,UNH
WFC,WFC
PFE,PFE
HD,HD
CVX,CVX
MA,MA
CSCO,CSCO
VZ,VZ
BA,BA
INTC,INTC
