Stock,Stocks
XOM,XOM
AAPL,AAPL
MSFT,MSFT
WMT,WMT
PG,PG
JNJ,JNJ
GOOGL,GOOGL
CVX,CVX
IBM,IBM
JPM,JPM
ORCL,ORCL
KO,KO
WFC,WFC
BAC,BAC
PFE,PFE
T,T
CSCO,CSCO
C,C
MRK,MRK
INTC,INTC
