Stock,Stocks
XOM,XOM
MSFT,MSFT
WMT,WMT
PG,PG
BAC,BAC
JNJ,JNJ
JPM,JPM
CVX,CVX
GE,GE
IBM,IBM
WFC,WFC
CSCO,CSCO
KO,KO
T,T
C,C
PFE,PFE
PEP,PEP
INTC,INTC
ORCL,ORCL
AAPL,AAPL
