Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
AMZN,AMZN
XOM,XOM
JNJ,JNJ
JPM,JPM
WFC,WFC
WMT,WMT
PG,PG
BAC,BAC
V,V
CMCSA,CMCSA
ORCL,ORCL
CVX,CVX
KO,KO
VZ,VZ
PM,PM
PFE,PFE
HD,HD
