Stock,Stocks
XOM,XOM
MSFT,MSFT
C,C
GE,GE
BAC,BAC
PG,PG
WMT,WMT
PFE,PFE
JNJ,JNJ
AIG,AIG
JPM,JPM
CVX,CVX
INTC,INTC
IBM,IBM
CSCO,CSCO
WFC,WFC
KO,KO
PEP,PEP
AMGN,AMGN
VZ,VZ
