Stock,Stocks
XOM,XOM
AAPL,AAPL
MSFT,MSFT
WMT,WMT
PG,PG
JNJ,JNJ
CVX,CVX
IBM,IBM
JPM,JPM
GOOGL,GOOGL
KO,KO
BAC,BAC
WFC,WFC
PFE,PFE
T,T
ORCL,ORCL
CSCO,CSCO
C,C
MRK,MRK
PEP,PEP
