Stock,Stocks
AAPL,AAPL
MSFT,MSFT
GOOG,GOOG
GOOGL,GOOGL
AMZN,AMZN
TSLA,TSLA
V,V
NVDA,NVDA
JPM,JPM
JNJ,JNJ
WMT,WMT
UNH,UNH
MA,MA
PG,PG
HD,HD
BAC,BAC
DIS,DIS
PYPL,PYPL
ADBE,ADBE
CMCSA,CMCSA
