Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
AMZN,AMZN
WFC,WFC
JNJ,JNJ
JPM,JPM
PG,PG
PFE,PFE
VZ,VZ
DIS,DIS
WMT,WMT
KO,KO
V,V
CVX,CVX
BAC,BAC
GE,GE
ORCL,ORCL
INTC,INTC
