Stock,Stocks
AAPL,AAPL
AMZN,AMZN
GOOGL,GOOGL
MSFT,MSFT
JPM,JPM
XOM,XOM
JNJ,JNJ
V,V
BAC,BAC
WFC,WFC
WMT,WMT
UNH,UNH
CVX,CVX
INTC,INTC
HD,HD
VZ,VZ
MA,MA
PFE,PFE
CSCO,CSCO
PG,PG
