Stock,Stocks
XOM,XOM
AAPL,AAPL
MSFT,MSFT
GOOGL,GOOGL
WMT,WMT
PG,PG
JNJ,JNJ
IBM,IBM
CVX,CVX
ORCL,ORCL
JPM,JPM
KO,KO
WFC,WFC
PFE,PFE
T,T
CSCO,CSCO
C,C
BAC,BAC
INTC,INTC
MRK,MRK
