Stock,Stocks
XOM,XOM
MSFT,MSFT
GE,GE
C,C
BAC,BAC
PG,PG
WMT,WMT
T,T
CSCO,CSCO
CVX,CVX
JNJ,JNJ
PFE,PFE
JPM,JPM
AIG,AIG
IBM,IBM
INTC,INTC
KO,KO
VZ,VZ
AAPL,AAPL
WFC,WFC
