Stock,Stocks
AAPL,AAPL
GOOGL,GOOGL
MSFT,MSFT
XOM,XOM
WFC,WFC
JNJ,JNJ
JPM,JPM
AMZN,AMZN
WMT,WMT
PFE,PFE
PG,PG
DIS,DIS
VZ,VZ
BAC,BAC
V,V
KO,KO
GILD,GILD
C,C
ORCL,ORCL
CVX,CVX
